price,accommodates,bedrooms,room_type,review_scores_rating,neighbourhood,number_of_reviews,latitude,longitude
289.0,4,1.0,Entire home/apt,5.0,North Sydney,4,-33.83872,151.22351
313.0,4,1.0,Entire home/apt,4.33,North Sydney,3,-33.837991068161315,151.22360246187068
427.0,8,3.0,Entire home/apt,4.57,North Sydney,7,-33.83804793737515,151.2036360141719
693.67,8,3.0,Entire home/apt,4.86,Sydney,7,-33.870039660126324,151.19405625603162
319.33,3,1.0,Entire home/apt,5.0,Sydney,4,-33.878003312202935,151.21163706146692
207.5,2,1.0,Entire home/apt,5.0,Rockdale,3,-33.98744,151.13506
383.0,6,2.0,Entire home/apt,4.67,Waverley,3,-33.89377,151.26597
227.0,6,2.0,Entire home/apt,4.67,Blacktown,3,-33.77595334039742,150.83136320114136
265.5,5,2.0,Entire home/apt,5.0,Parramatta,4,-33.81683,151.01036
102.0,2,1.0,Private room,4.0,Bankstown,1,-33.95301,150.99608
120.1,2,1.0,Private room,3.0,Randwick,1,-33.91095361439373,151.22388844191394
177.0,5,2.0,Private room,5.0,Blacktown,4,-33.74303,150.93749
568.0,6,3.0,Entire home/apt,5.0,Botany Bay,4,-33.92051,151.18683
68.0,2,1.0,Private room,3.0,Fairfield,1,-33.89266,150.9349
182.0,2,1.0,Entire home/apt,5.0,Marrickville,1,-33.89285,151.16059
149.0,3,1.0,Entire home/apt,5.0,Parramatta,13,-33.83484,151.01082
188.43,2,1.0,Entire home/apt,5.0,Woollahra,2,-33.88157210000001,151.2222317
571.0,9,4.0,Entire home/apt,4.5,Sydney,2,-33.87715,151.22679
387.5,2,1.0,Entire home/apt,5.0,Sydney,2,-33.90061765361916,151.20050499721043
287.5,3,1.0,Entire home/apt,5.0,Sydney,4,-33.862030327998575,151.2126123948389
385.0,4,2.0,Entire home/apt,4.29,Auburn,7,-33.84831302770329,151.0587785445143
430.0,10,3.0,Entire home/apt,5.0,Botany Bay,1,-33.930333535945785,151.18658387350686
340.0,2,1.0,Entire home/apt,4.0,Sydney,3,-33.87552,151.20785
223.5,5,3.0,Entire home/apt,4.75,Parramatta,12,-33.7937869384286,150.99408712238073
251.5,6,2.0,Entire home/apt,4.0,Sydney,6,-33.88595,151.18255
186.0,2,1.0,Private room,4.2,Manly,5,-33.79065376028584,151.279865431587
133.0,1,1.0,Entire home/apt,4.0,Marrickville,2,-33.88784,151.17384
133.0,1,1.0,Entire home/apt,4.4,Leichhardt,5,-33.88715,151.17366
287.0,6,2.0,Entire home/apt,5.0,Leichhardt,10,-33.8881,151.14976
366.0,6,3.0,Entire home/apt,5.0,Botany Bay,9,-33.9237751,151.1875028
464.0,6,2.0,Entire home/apt,5.0,Auburn,1,-33.82508,151.07807
366.0,4,2.0,Entire home/apt,5.0,Pittwater,2,-33.61957,151.3334
331.67,6,3.0,Entire home/apt,5.0,Auburn,2,-33.8489211,151.0744646
318.0,4,1.0,Entire home/apt,5.0,Parramatta,9,-33.81378,151.00079
136.0,2,1.0,Private room,5.0,Sydney,3,-33.877304325136805,151.22723672478762
409.0,4,2.0,Entire home/apt,5.0,Randwick,1,-33.91098,151.2683
256.63,4,2.0,Entire home/apt,5.0,Randwick,6,-33.95774,151.22748
286.0,5,2.0,Entire home/apt,5.0,Parramatta,13,-33.81918626720326,151.0096174777578
350.0,4,2.0,Entire home/apt,4.5,Auburn,2,-33.84917,151.06092
266.0,4,1.0,Entire home/apt,5.0,Botany Bay,4,-33.95181122421041,151.20222023214117
66.0,2,1.0,Private room,5.0,Blacktown,1,-33.709613958857766,150.87992284459193
55.0,1,1.0,Private room,4.5,Auburn,8,-33.86205,151.02787
116.96,4,1.0,Entire home/apt,5.0,Hornsby,2,-33.77517,151.05378
292.6,3,1.0,Entire home/apt,5.0,Randwick,2,-33.931834306965804,151.2369294185242
458.5,6,2.0,Entire home/apt,4.2,Waverley,5,-33.89421,151.26131
694.5,16,9.0,Entire home/apt,5.0,The Hills Shire,1,-33.69002581468709,151.00928271091863
423.0,5,2.0,Entire home/apt,4.9,Sydney,10,-33.8681692,151.2024226
200.0,1,1.0,Private room,5.0,Sydney,6,-33.86776605267125,151.2034826901314
383.0,8,4.0,Entire home/apt,5.0,Blacktown,2,-33.6974611,150.822319
223.0,3,1.0,Entire home/apt,4.6,Waverley,5,-33.89655,151.26101
272.0,5,2.0,Entire home/apt,5.0,Waverley,1,-33.8956,151.26112
1303.0,7,4.0,Entire home/apt,5.0,Campbelltown,2,-33.99316,150.81353
216.82,2,1.0,Entire home/apt,4.94,Woollahra,18,-33.84458285980766,151.28317891699305
612.81,12,4.0,Entire home/apt,5.0,Sydney,9,-33.88214,151.1865
514.0,6,4.0,Entire home/apt,5.0,Campbelltown,1,-34.08664,150.78451
544.0,8,3.0,Entire home/apt,5.0,Blacktown,5,-33.75174,150.92762
325.24,6,2.0,Entire home/apt,5.0,Waverley,3,-33.88861,151.28138
113.0,2,1.0,Private room,3.0,Bankstown,2,-33.9515,151.03921
362.5,2,1.0,Entire home/apt,5.0,Woollahra,4,-33.87689,151.23586
372.5,5,3.0,Entire home/apt,4.4,Sydney,5,-33.8840842,151.2086186
231.0,4,2.0,Entire home/apt,4.75,Sydney,4,-33.9054362,151.1828831
110.0,2,1.0,Private room,3.0,Canterbury,2,-33.925837305242794,151.0894662549752
479.0,6,3.0,Entire home/apt,5.0,Marrickville,4,-33.90153,151.16442
204.0,2,1.0,Entire home/apt,4.0,Marrickville,4,-33.894008229017004,151.16053468484006
240.92,4,1.0,Entire home/apt,5.0,Willoughby,3,-33.80748340940514,151.182352048038
273.0,3,1.0,Entire home/apt,5.0,Sydney,2,-33.88976630035577,151.2291997401606
383.0,4,2.0,Entire home/apt,4.5,Waverley,6,-33.89579577621362,151.2658674399802
129.0,2,1.0,Private room,5.0,Randwick,1,-33.90904,151.22317
150.0,4,1.0,Private room,4.5,Hurstville,4,-33.967072661828354,151.05016177676467
243.67,10,3.0,Entire home/apt,5.0,Campbelltown,7,-34.10553,150.76038
206.0,2,1.0,Private room,4.9,Sydney,10,-33.86775,151.20453
233.33,8,4.0,Entire home/apt,4.6,Campbelltown,5,-34.10514,150.76216
261.0,8,4.0,Entire home/apt,5.0,Campbelltown,6,-34.10571,150.76196
205.0,2,1.0,Entire home/apt,5.0,Marrickville,1,-33.89389867660932,151.16058125886877
360.0,6,2.0,Entire home/apt,4.93,Sydney,15,-33.904101,151.2127426
137.0,3,1.0,Private room,5.0,Sydney,3,-33.87756,151.22697
527.5,12,4.0,Entire home/apt,5.0,Rockdale,4,-33.93395,151.14523
512.0,6,2.0,Entire home/apt,4.8,Sydney,5,-33.8850196,151.2020452
414.5,6,3.0,Entire home/apt,4.8,Leichhardt,5,-33.8799613,151.1623874
108.5,3,1.0,Entire home/apt,5.0,Parramatta,2,-33.78671394884027,151.0457776923867
164.5,3,1.0,Entire home/apt,4.8,Sydney,5,-33.88953,151.22873
89.0,1,1.0,Private room,3.5,Holroyd,2,-33.82771019770167,150.9975792742271
245.0,2,1.0,Entire home/apt,4.75,Marrickville,4,-33.901,151.1749
294.0,4,2.0,Entire home/apt,5.0,The Hills Shire,2,-33.64992,150.88174
193.43,6,2.0,Entire home/apt,1.0,Fairfield,1,-33.89284,150.90123
328.0,4,2.0,Entire home/apt,5.0,Canada Bay,2,-33.82705,151.08812
117.0,2,1.0,Private room,3.67,Ku-Ring-Gai,3,-33.76569296955101,151.16094310199202
101.0,2,1.0,Private room,2.33,Ku-Ring-Gai,3,-33.76724,151.16281
113.0,2,1.0,Private room,1.5,Ku-Ring-Gai,2,-33.76538,151.16218
114.0,2,1.0,Private room,3.5,Ku-Ring-Gai,2,-33.76691,151.16124
354.33,3,1.0,Entire home/apt,5.0,Sydney,2,-33.87827,151.21257
295.1,4,2.0,Entire home/apt,5.0,Ryde,3,-33.79458,151.13761
316.5,8,3.0,Entire home/apt,5.0,Sydney,9,-33.89108,151.20276
195.0,2,1.0,Private room,4.86,Sydney,14,-33.8690727,151.2251624
266.0,4,2.0,Entire home/apt,5.0,Randwick,1,-33.9107,151.25741
335.51,16,2.0,Entire home/apt,5.0,Parramatta,5,-33.84862,151.00655
331.0,2,1.0,Entire home/apt,5.0,Waverley,2,-33.8842804,151.282733
686.5,6,3.0,Entire home/apt,5.0,Sydney,4,-33.88368,151.21227
294.0,2,1.0,Entire home/apt,5.0,Ryde,3,-33.795831410859165,151.14502432850793
407.0,4,1.0,Entire home/apt,5.0,North Sydney,7,-33.8434162,151.2077288
273.0,2,1.0,Entire home/apt,4.0,Sydney,4,-33.87818,151.21363
265.0,5,2.0,Entire home/apt,5.0,Parramatta,12,-33.80864,151.06798
313.0,3,2.0,Entire home/apt,5.0,Ryde,1,-33.81903,151.09812
435.5,6,2.0,Entire home/apt,4.83,Sydney,6,-33.88027,151.19667
469.0,6,3.0,Entire home/apt,4.75,Manly,4,-33.7971128,151.2601945
151.67,2,1.0,Entire home/apt,5.0,Waverley,3,-33.8803,151.27803
257.91,2,1.0,Entire home/apt,5.0,Woollahra,2,-33.88842,151.24179
1940.0,12,6.0,Entire home/apt,5.0,Sutherland Shire,2,-34.06863208260047,151.15622477940315
148.5,2,1.0,Private room,5.0,Canada Bay,1,-33.84819,151.08746
243.0,4,1.0,Entire home/apt,5.0,Ryde,5,-33.79509536346779,151.13736134022474
168.33,2,1.0,Entire home/apt,5.0,Willoughby,1,-33.78337,151.20114
98.0,2,1.0,Private room,5.0,Marrickville,4,-33.91119369874351,151.15891397484265
108.0,2,1.0,Private room,4.75,Parramatta,8,-33.8076396,150.9782721
224.5,4,2.0,Entire home/apt,5.0,Willoughby,1,-33.7959,151.18536
329.8,7,2.0,Entire home/apt,5.0,North Sydney,7,-33.8495,151.21861
111.0,2,1.0,Private room,5.0,Bankstown,1,-33.95309,151.00465
132.0,3,1.0,Private room,4.9,Hornsby,10,-33.766006889384364,151.0897084483189
119.0,2,1.0,Private room,3.8,Blacktown,5,-33.76763460066777,150.94729567968406
87.0,1,1.0,Private room,4.33,Blacktown,3,-33.76626494948141,150.94737034043234
108.0,1,1.0,Private room,5.0,Blacktown,3,-33.76652,150.94932
93.21,2,1.0,Private room,4.25,Blacktown,4,-33.76781,150.94951
113.0,2,1.0,Private room,4.0,Blacktown,1,-33.76588,150.94945
101.0,2,1.0,Private room,3.5,Blacktown,2,-33.768055636940275,150.94765949367775
99.64,2,1.0,Private room,3.0,Blacktown,2,-33.76637,150.94762
101.0,2,1.0,Private room,4.0,Blacktown,1,-33.7659,150.94956
113.0,2,1.0,Private room,5.0,Blacktown,2,-33.76644,150.94911
108.0,2,1.0,Private room,5.0,Blacktown,2,-33.76614,150.94912
194.0,1,1.0,Private room,5.0,Randwick,3,-33.93963,151.24261
270.0,3,1.0,Entire home/apt,4.75,Sydney,4,-33.91990797717864,151.1939188316617
208.33,2,1.0,Entire home/apt,4.0,The Hills Shire,1,-33.7590835,150.9934237
457.0,8,4.0,Entire home/apt,5.0,The Hills Shire,1,-33.6826217,151.0278809
233.94,4,1.0,Entire home/apt,4.0,Sydney,1,-33.86942,151.20483
246.5,6,2.0,Entire home/apt,5.0,Sydney,2,-33.885829924347206,151.20084816947963
252.5,6,3.0,Entire home/apt,4.5,Sydney,8,-33.86065,151.20196
214.0,4,2.0,Entire home/apt,5.0,Holroyd,3,-33.81443395153691,150.9315199032426
337.2,2,1.0,Entire home/apt,3.0,The Hills Shire,1,-33.7295436,150.9586561
291.0,4,1.0,Entire home/apt,5.0,Rockdale,1,-33.94232119916518,151.152141562257
89.5,2,1.0,Private room,5.0,Canterbury,1,-33.92580980295525,151.08925230715704
591.0,6,2.0,Entire home/apt,5.0,Sydney,3,-33.87974,151.21523
441.0,7,3.0,Entire home/apt,5.0,Auburn,9,-33.852146366850185,151.0608515320023
97.0,2,1.0,Private room,1.0,Ku-Ring-Gai,1,-33.74273,151.13242
330.94,10,5.0,Entire home/apt,5.0,The Hills Shire,8,-33.690107,150.9597906
454.19,4,2.0,Entire home/apt,5.0,Sydney,1,-33.8919,151.20421
402.0,6,3.0,Entire home/apt,5.0,Sydney,1,-33.87038,151.19358
94.0,1,1.0,Private room,4.0,Holroyd,1,-33.82728184796066,150.99806388274155
176.88,2,1.0,Entire home/apt,5.0,Sydney,4,-33.88076071331079,151.2141836621219
157.0,2,1.0,Entire home/apt,5.0,Blacktown,6,-33.71854,150.89178
388.0,4,2.0,Entire home/apt,5.0,Lane Cove,4,-33.8257,151.19394
343.0,6,2.0,Entire home/apt,5.0,Sydney,2,-33.905762,151.1813365
633.5,5,3.0,Entire home/apt,5.0,Mosman,1,-33.82841150041853,151.25243265467574
413.0,6,3.0,Entire home/apt,5.0,Bankstown,1,-33.94684,151.02505
80.0,2,1.0,Private room,4.8,Hornsby,15,-33.76547,151.08801
361.0,6,3.0,Entire home/apt,4.0,Sydney,1,-33.88636,151.20758
628.0,4,2.0,Entire home/apt,4.0,Ku-Ring-Gai,1,-33.78477,151.18288
144.0,2,1.0,Entire home/apt,4.94,Sydney,33,-33.88434470000001,151.2016508
219.0,3,2.0,Entire home/apt,5.0,Auburn,2,-33.8489973,151.0608695
342.35,8,4.0,Entire home/apt,4.83,Bankstown,6,-33.90240989999999,150.9875551
520.0,5,3.0,Entire home/apt,5.0,Woollahra,2,-33.86785,151.25038
298.0,2,1.0,Entire home/apt,4.5,Manly,2,-33.796859916650185,151.2859435
322.14,4,2.0,Entire home/apt,5.0,Ryde,2,-33.79453,151.13931
186.5,4,1.0,Entire home/apt,4.67,Marrickville,3,-33.91164,151.17531
451.33,5,2.0,Entire home/apt,4.5,Sydney,2,-33.8701399,151.197562
801.0,4,2.0,Entire home/apt,5.0,Mosman,6,-33.8389491519554,151.23301286780443
596.0,8,3.0,Entire home/apt,5.0,Sydney,3,-33.85963,151.20412
105.0,2,1.0,Private room,5.0,Camden,7,-33.99178,150.74354
566.0,6,2.0,Entire home/apt,4.8,Sydney,5,-33.89487,151.2039
329.0,5,2.0,Entire home/apt,5.0,Sydney,6,-33.88987,151.17795
356.0,2,1.0,Entire home/apt,4.0,Sydney,1,-33.87861,151.21642
492.0,6,3.0,Entire home/apt,5.0,Sydney,2,-33.88032,151.20186
526.0,12,5.0,Entire home/apt,3.0,Blacktown,1,-33.69941,150.78936
325.0,6,2.0,Entire home/apt,4.75,Sydney,12,-33.88089,151.20416
182.59,4,1.0,Entire home/apt,5.0,Sydney,1,-33.90715951308701,151.20529730955704
204.0,2,1.0,Entire home/apt,5.0,Penrith,2,-33.74709075113481,150.69876734388689
506.5,8,4.0,Entire home/apt,5.0,Sydney,6,-33.88924379725238,151.19933749550765
490.0,8,4.0,Entire home/apt,5.0,The Hills Shire,2,-33.6577825,150.8976472
343.0,6,4.0,Entire home/apt,4.5,Campbelltown,2,-34.09536,150.8104
363.5,2,1.0,Entire home/apt,4.5,Manly,2,-33.79538,151.28585
474.0,8,3.0,Entire home/apt,4.5,Sydney,2,-33.886,151.20694
73.0,2,1.0,Private room,4.0,Auburn,1,-33.87212,151.01755
112.0,2,1.0,Private room,5.0,Holroyd,2,-33.82583312015445,150.99800210694494
1198.24,8,4.0,Entire home/apt,5.0,Manly,1,-33.80325086664786,151.2911191306885
228.5,4,2.0,Entire home/apt,4.67,Sydney,3,-33.89944,151.18756
95.86,3,1.0,Private room,1.0,Liverpool,1,-33.92687,150.92345
112.0,2,1.0,Entire home/apt,4.67,Campbelltown,3,-34.01567822605858,150.83952154352946
637.33,4,2.0,Entire home/apt,4.8,Sydney,5,-33.85757,151.20697
411.0,4,2.0,Entire home/apt,5.0,North Sydney,3,-33.8267663464881,151.20609759218047
766.0,6,3.0,Entire home/apt,4.8,Waverley,5,-33.89005119999999,151.2828704
127.81,4,1.0,Entire home/apt,4.0,Sydney,1,-33.8723822,151.2243059
283.01,3,1.0,Entire home/apt,4.63,Sydney,8,-33.8723,151.19326
386.0,6,2.0,Entire home/apt,5.0,Auburn,5,-33.85167637494614,151.06896760287933
187.15,3,1.0,Entire home/apt,5.0,Marrickville,1,-33.91642576869378,151.15193866012046
289.0,2,1.0,Entire home/apt,5.0,Sydney,5,-33.91317,151.18191
398.93,4,1.0,Entire home/apt,5.0,Sydney,3,-33.879,151.17802
165.96,4,1.0,Entire home/apt,2.5,Waverley,2,-33.8885952,151.2705283
177.0,2,1.0,Entire home/apt,5.0,Hornsby,12,-33.7237382,151.1026819
271.0,4,2.0,Entire home/apt,5.0,Sutherland Shire,7,-34.0324934,151.064521
252.0,5,2.0,Entire home/apt,4.88,Waverley,8,-33.89667,151.26088
359.0,4,2.0,Entire home/apt,5.0,Randwick,2,-33.9116634,151.2591514
342.0,2,1.0,Entire home/apt,1.0,Sydney,1,-33.87698,151.20522
253.0,8,4.0,Entire home/apt,5.0,Blacktown,3,-33.78321,150.9006
72.12,2,1.0,Private room,2.0,Blacktown,1,-33.68503867378696,150.87863246546337
413.0,4,1.0,Entire home/apt,5.0,Sydney,1,-33.87544137200074,151.20337328229778
287.5,4,1.0,Entire home/apt,5.0,North Sydney,1,-33.83422027770834,151.21428393153082
375.45,6,2.0,Entire home/apt,5.0,Ryde,6,-33.8175229,151.0917914
205.0,2,1.0,Entire home/apt,5.0,Auburn,1,-33.8493504,151.0215368
253.14,4,2.0,Entire home/apt,5.0,Parramatta,1,-33.81948,151.00504
301.33,4,2.0,Entire home/apt,5.0,Parramatta,1,-33.82045,151.00315
168.0,3,1.0,Private room,3.0,Ashfield,1,-33.88527,151.12148
296.0,4,2.0,Entire home/apt,4.0,Auburn,4,-33.82551210613382,151.07663078893503
206.0,4,2.0,Entire home/apt,4.63,Bankstown,16,-33.90324,150.9865
96.0,1,1.0,Private room,2.25,Ku-Ring-Gai,4,-33.76675634039064,151.16302172491518
310.0,4,2.0,Entire home/apt,4.0,Marrickville,1,-33.917,151.15147
621.5,11,5.0,Entire home/apt,4.67,Willoughby,3,-33.80254,151.18146
399.41,4,2.0,Entire home/apt,5.0,Sydney,2,-33.87822,151.19032
308.5,5,2.0,Entire home/apt,5.0,Liverpool,1,-33.9187,150.92135
228.0,3,1.0,Entire home/apt,5.0,Mosman,2,-33.82226,151.24138
454.25,4,2.0,Entire home/apt,5.0,Waverley,1,-33.88937,151.28012
211.12,4,1.0,Entire home/apt,5.0,Sydney,3,-33.87072,151.19582
82.0,2,1.0,Private room,5.0,Parramatta,2,-33.770970198773675,150.96228193709197
130.75,1,1.0,Private room,5.0,Marrickville,2,-33.897542166411654,151.17647667825594
117.0,2,1.0,Private room,3.0,Sydney,1,-33.8903,151.20935
309.0,2,1.0,Entire home/apt,1.0,Sydney,1,-33.88469,151.20213
108.0,2,1.0,Private room,5.0,Waverley,5,-33.8879184,151.2710543
397.0,6,2.0,Entire home/apt,4.8,Marrickville,5,-33.91265,151.14176
323.5,4,2.0,Entire home/apt,5.0,Botany Bay,3,-33.92360186054166,151.18509602104646
455.67,8,4.0,Entire home/apt,4.0,The Hills Shire,1,-33.68084317726603,150.94766800864673
515.0,2,1.0,Entire home/apt,5.0,Pittwater,2,-33.63397,151.33012
361.0,6,3.0,Entire home/apt,4.67,Parramatta,6,-33.79442,150.99099
247.67,4,2.0,Entire home/apt,5.0,The Hills Shire,2,-33.68117,150.94596
175.24,2,1.0,Entire home/apt,5.0,Woollahra,2,-33.8800606,151.2350666
314.0,4,2.0,Entire home/apt,5.0,Fairfield,1,-33.8691273,150.9581934
151.0,2,1.0,Private room,5.0,Randwick,1,-33.92004590671671,151.250677158587
544.0,4,2.0,Entire home/apt,5.0,Mosman,9,-33.8405,151.23287
368.0,4,1.0,Entire home/apt,5.0,Warringah,1,-33.73163,151.28389
602.0,8,4.0,Entire home/apt,5.0,Sydney,3,-33.85644928779133,151.20265443592467
310.6,4,2.0,Entire home/apt,5.0,Sydney,1,-33.91934598525812,151.19944648179438
1168.0,8,4.0,Entire home/apt,4.0,Pittwater,1,-33.6478115,151.308314
370.5,6,3.0,Entire home/apt,4.0,Sydney,1,-33.88144,151.21208
778.0,6,2.0,Entire home/apt,4.57,Sydney,7,-33.86356,151.20192
103.36,2,1.0,Private room,4.5,Auburn,2,-33.87054,151.03717
450.5,4,2.0,Entire home/apt,5.0,Parramatta,3,-33.81587,151.01104
384.0,5,3.0,Entire home/apt,3.67,Auburn,3,-33.8316684,151.0735654
315.0,5,2.0,Entire home/apt,4.8,Warringah,5,-33.77556133234496,151.29027130916003
132.5,2,1.0,Private room,5.0,Sydney,2,-33.8895298,151.2093087
112.5,2,1.0,Private room,4.75,Rockdale,4,-33.96749,151.12782
93.0,1,1.0,Private room,5.0,Rockdale,2,-33.96587,151.1276
109.0,2,1.0,Private room,5.0,Rockdale,3,-33.96737,151.12742
114.0,2,1.0,Private room,5.0,Rockdale,2,-33.96752,151.12781
115.0,2,1.0,Private room,5.0,Rockdale,1,-33.96563596478918,151.12765141968762
115.0,2,1.0,Private room,5.0,Rockdale,2,-33.96591,151.12755
101.0,2,1.0,Private room,5.0,Rockdale,2,-33.96571,151.1276
121.0,2,1.0,Private room,4.0,City Of Kogarah,1,-33.96773,151.12733
280.0,4,2.0,Entire home/apt,4.75,Botany Bay,8,-33.9237587,151.1849708
457.0,6,3.0,Entire home/apt,5.0,Auburn,1,-33.84976,151.07516
314.96,7,3.0,Entire home/apt,4.81,Sydney,16,-33.87234,151.19493
709.81,12,4.0,Entire home/apt,4.5,Willoughby,2,-33.7949915,151.1756507
242.5,3,1.0,Entire home/apt,4.0,Sydney,2,-33.90467,151.20424
281.0,4,2.0,Entire home/apt,5.0,Warringah,1,-33.75323,151.28994
506.0,5,2.0,Entire home/apt,5.0,Sydney,1,-33.87852,151.21438
166.0,2,1.0,Private room,5.0,Randwick,2,-33.9210622362678,151.2526144453619
158.0,2,1.0,Entire home/apt,4.93,Blacktown,14,-33.74939,150.82984
166.0,2,1.0,Entire home/apt,5.0,Sydney,10,-33.88662,151.19654
612.13,6,2.0,Entire home/apt,4.87,Sydney,15,-33.863566,151.2014737
89.5,2,1.0,Private room,5.0,The Hills Shire,3,-33.7747,151.00448
273.88,3,1.0,Entire home/apt,5.0,North Sydney,15,-33.84894,151.21461
210.0,4,1.0,Entire home/apt,5.0,Fairfield,2,-33.86936,150.95922
333.0,4,1.0,Entire home/apt,5.0,Woollahra,4,-33.877293379812734,151.23337239834677
342.0,6,2.0,Entire home/apt,4.5,Sydney,4,-33.869419830008454,151.2199932676501
366.0,4,1.0,Entire home/apt,5.0,Waverley,1,-33.87583,151.27771
45.65,1,1.0,Private room,4.5,Parramatta,2,-33.85137124667274,150.99130116009908
387.0,3,1.0,Entire home/apt,5.0,Sydney,4,-33.86865,151.22216
296.71,2,1.0,Entire home/apt,4.0,Sydney,3,-33.913351005667266,151.20045542454173
254.0,2,1.0,Entire home/apt,4.0,Sydney,1,-33.8793369,151.2082109
308.5,8,2.0,Entire home/apt,4.5,Hornsby,2,-33.78240270000001,151.0838586
144.0,2,1.0,Entire home/apt,5.0,Sydney,1,-33.87657996234697,151.2186488343649
738.2,8,4.0,Entire home/apt,5.0,Pittwater,1,-33.6236105,151.323862
365.18,5,5.0,Entire home/apt,5.0,The Hills Shire,1,-33.66584406865665,150.91118638888514
421.33,8,4.0,Entire home/apt,5.0,Liverpool,1,-33.95682,150.8461
492.0,6,3.0,Entire home/apt,3.0,Sydney,2,-33.88009,151.21087
297.0,2,1.0,Entire home/apt,4.25,Manly,4,-33.79926,151.28533
178.59,2,1.0,Entire home/apt,5.0,Sydney,6,-33.87973,151.21582
92.0,2,1.0,Private room,5.0,Rockdale,1,-33.97737,151.13793
311.5,3,1.0,Entire home/apt,4.5,Sydney,2,-33.87379,151.19839
600.0,7,4.0,Entire home/apt,3.0,Botany Bay,1,-33.9268388,151.1968448
291.0,4,2.0,Entire home/apt,5.0,Warringah,1,-33.75683353592447,151.29110354930162
436.0,6,3.0,Entire home/apt,4.67,Auburn,3,-33.8489736,151.074292
234.74,4,2.0,Entire home/apt,5.0,Auburn,6,-33.86318305622952,151.05014180984557
307.0,6,3.0,Entire home/apt,4.33,Sydney,3,-33.8740230499565,151.22935786665732
1002.0,12,6.0,Entire home/apt,5.0,Waverley,3,-33.89628,151.26243
599.0,6,3.0,Entire home/apt,5.0,Sydney,1,-33.88068,151.2027
151.5,2,1.0,Private room,5.0,Sydney,1,-33.8852599,151.1951817
448.0,4,1.0,Entire home/apt,5.0,Sydney,4,-33.87704,151.17873
125.0,1,1.0,Entire home/apt,3.0,Marrickville,1,-33.88837,151.17226
445.06,4,2.0,Entire home/apt,4.0,Botany Bay,1,-33.92233,151.18679
270.0,10,3.0,Entire home/apt,5.0,Campbelltown,2,-33.98557,150.89783
456.5,4,2.0,Entire home/apt,5.0,Woollahra,3,-33.8744881,151.2444164
115.0,2,1.0,Private room,5.0,City Of Kogarah,1,-33.9877305,151.088867
187.15,2,1.0,Private room,4.5,Sydney,4,-33.9106355,151.2047109
325.0,4,1.0,Entire home/apt,4.67,Randwick,3,-33.90637,151.23478
527.0,4,2.0,Entire home/apt,5.0,Sydney,3,-33.88149,151.2103
78.0,2,1.0,Private room,5.0,Parramatta,1,-33.77272848775952,150.96250065845624
365.0,7,3.0,Entire home/apt,5.0,Burwood,2,-33.87397,151.10749
166.0,2,1.0,Private room,5.0,Randwick,1,-33.92,151.25251
109.0,2,1.0,Private room,5.0,Randwick,1,-33.91413,151.26568
161.0,2,1.0,Private room,5.0,Randwick,1,-33.95528,151.23724
356.62,4,2.0,Entire home/apt,5.0,Waverley,2,-33.89573,151.27116
106.0,2,1.0,Private room,3.0,Randwick,1,-33.91083409632273,151.222903500628
82.0,2,1.0,Private room,4.83,Hornsby,6,-33.76755,151.08962
730.5,13,7.0,Entire home/apt,5.0,Hornsby,1,-33.65169,151.05586
618.5,6,3.0,Entire home/apt,5.0,Manly,1,-33.8018526,151.2914518
106.0,2,1.0,Entire home/apt,3.22,Burwood,9,-33.8768198,151.1053551
409.0,8,3.0,Entire home/apt,5.0,Sydney,3,-33.87926156952297,151.19692095673204
756.0,4,2.0,Entire home/apt,5.0,Pittwater,1,-33.592595,151.301468
243.0,2,1.0,Entire home/apt,4.67,Randwick,3,-33.9144633,151.2404495
928.0,6,3.0,Entire home/apt,5.0,Waverley,1,-33.889822391709885,151.25971075286296
404.5,6,3.0,Entire home/apt,3.5,Sydney,2,-33.9125837,151.2039606
205.0,3,1.0,Entire home/apt,4.0,Parramatta,2,-33.82578,151.02156
284.16,6,2.0,Entire home/apt,5.0,Rockdale,1,-33.93647,151.14873
460.0,8,3.0,Entire home/apt,5.0,Sydney,1,-33.85987,151.20328
228.5,2,1.0,Entire home/apt,5.0,Sutherland Shire,1,-34.0825654,151.157763
241.2,2,1.0,Entire home/apt,5.0,Sydney,1,-33.9032152,151.1827844
494.67,4,2.0,Entire home/apt,5.0,Sydney,2,-33.881764,151.2101925
571.0,8,2.0,Entire home/apt,4.75,Randwick,4,-33.92366,151.21692
270.0,6,3.0,Entire home/apt,5.0,Hurstville,1,-33.964107,151.0835246
86.0,2,1.0,Private room,4.2,Holroyd,5,-33.81881,150.99134
