student_id,gender,math,read,science,book,escs
3612000,female,395.0,435.5,379.7,101-200,-0.7
3612001,male,714.9,667.5,630.9,more than 500,1.5
3612002,male,424.6,421.0,498.6,101-200,1.1
3612005,male,445.5,507.9,527.5,101-200,-0.1
3612007,female,512.0,570.0,532.6,more than 500,0.8
3612008,female,397.0,534.7,435.3,201-500,-0.4
3612009,female,489.0,432.0,477.4,101-200,-0.9
3612010,female,471.5,567.1,563.5,201-500,1.2
3612011,male,640.9,732.9,654.9,101-200,0.9
3612012,male,403.5,499.0,394.4,more than 500,1.2
3612013,female,444.1,419.7,486.4,101-200,0.7
3612014,male,500.7,622.6,498.2,more than 500,1.0
3612015,male,375.4,350.7,439.5,101-200,-0.8
3612017,male,524.0,643.1,532.4,more than 500,0.6
3612018,female,483.1,525.5,575.1,26-100,-0.5
3612019,female,393.9,486.1,409.4,more than 500,-0.2
3612020,female,426.5,506.1,472.6,26-100,-0.5
3612021,male,497.5,460.8,530.1,101-200,-1.4
3612022,male,457.3,556.8,420.4,101-200,-0.1
3612023,female,380.3,444.9,375.4,201-500,0.2
3612024,male,306.9,405.0,347.2,201-500,1.7
3612026,male,463.8,508.4,482.8,26-100,-0.5
3612027,female,528.8,525.8,591.1,101-200,0.7
3612028,male,427.6,382.4,449.3,more than 500,0.2
3612032,female,576.4,571.9,568.3,11-25,-0.4
3612033,male,475.3,370.3,425.4,101-200,0.2
3612035,female,526.9,568.5,578.1,201-500,0.1
3612036,male,508.2,433.2,469.2,101-200,0.4
3612037,male,539.8,473.7,542.0,101-200,0.6
3612038,female,488.2,494.0,502.0,26-100,-0.1
3612039,male,568.7,605.7,561.7,201-500,0.7
3612040,female,558.0,622.2,562.7,101-200,-0.2
3612042,female,418.2,490.9,370.9,11-25,-0.6
3612043,male,398.1,341.6,440.3,0-10,-0.9
3612044,female,512.6,583.4,585.3,more than 500,1.4
3612045,female,395.0,457.0,419.8,11-25,-0.3
3612046,male,388.3,372.7,304.2,11-25,-2.6
3612047,male,423.2,379.2,434.2,201-500,0.3
3612048,male,390.7,462.6,380.3,26-100,-0.5
3612051,female,443.6,440.2,473.3,more than 500,-0.0
3612054,female,445.6,463.2,514.5,26-100,0.7
3612055,male,374.5,380.1,320.2,11-25,-0.2
3612057,male,526.3,465.0,479.9,more than 500,0.2
3612059,male,578.7,543.4,517.8,26-100,-0.9
3612060,female,466.3,403.8,499.8,201-500,1.2
3612061,male,470.9,356.2,404.7,101-200,-0.4
3612063,male,518.7,530.3,534.4,201-500,1.0
3612064,female,370.7,505.4,423.8,101-200,0.7
3612065,female,651.7,644.1,662.3,101-200,0.7
3612071,male,414.3,308.9,294.2,11-25,1.9
3612072,female,600.4,655.9,635.3,201-500,1.2
3612073,male,366.0,378.3,328.4,11-25,-0.3
3612077,male,366.4,433.9,447.2,101-200,1.0
3612078,male,686.5,516.9,612.3,101-200,0.9
3612081,male,536.1,608.4,624.6,101-200,-0.1
3612085,male,465.5,483.4,511.4,0-10,-0.1
3612087,male,421.5,195.0,337.5,11-25,-1.0
3612088,male,561.9,528.5,551.3,101-200,0.9
3612090,male,482.4,525.7,441.2,201-500,1.2
3612093,female,538.2,591.0,547.4,11-25,-2.1
3612097,male,532.2,581.9,538.3,11-25,-0.4
3612100,female,460.3,414.3,402.0,26-100,1.1
3612101,female,512.9,442.7,546.4,more than 500,0.5
3612102,female,477.5,540.1,519.3,101-200,0.6
3612103,female,457.6,519.3,585.5,more than 500,0.6
3612106,female,669.0,611.9,869.8,more than 500,0.5
3612109,male,599.3,611.2,647.9,more than 500,1.4
3612110,male,388.4,445.4,451.5,11-25,-0.8
3612111,male,311.7,408.8,383.6,101-200,-0.3
3612112,female,552.1,590.6,615.3,more than 500,1.4
3612113,male,448.1,451.4,504.0,more than 500,0.4
3612114,female,510.4,630.0,491.8,101-200,-0.6
3612116,female,444.0,543.6,543.2,101-200,0.6
3612117,male,591.0,641.1,699.0,more than 500,1.2
3612118,female,496.5,592.7,536.1,11-25,0.6
3612119,female,452.7,547.8,547.9,101-200,0.9
3612120,male,368.7,299.5,322.6,0-10,-0.5
3612121,female,693.9,768.9,750.8,more than 500,1.4
3612122,female,410.9,465.6,342.6,201-500,-0.0
3612124,male,305.6,261.4,283.3,26-100,-1.4
3612125,male,466.1,454.4,454.6,101-200,1.3
3612126,female,368.4,435.3,420.1,11-25,0.0
3612128,male,563.5,551.3,580.4,201-500,1.3
3612130,female,207.7,116.6,207.4,11-25,-0.9
3612134,male,521.8,543.1,599.2,26-100,-0.0
3612135,male,656.8,493.7,637.1,101-200,0.7
3612136,male,497.1,515.9,518.1,101-200,0.5
3612137,female,411.4,404.0,367.6,11-25,-0.2
3612139,female,464.3,485.1,479.1,26-100,0.9
3612140,male,758.1,735.5,679.9,more than 500,1.5
3612141,female,459.8,495.0,483.3,11-25,-0.2
3612142,male,544.1,505.8,560.9,more than 500,1.1
3612143,male,460.2,445.6,510.8,26-100,-0.4
3612144,male,571.3,694.6,601.2,101-200,0.8
3612145,male,512.2,424.1,467.1,26-100,-0.2
3612146,male,645.9,659.7,660.0,201-500,0.8
3612147,male,508.4,573.0,470.7,101-200,1.8
3612148,female,666.0,631.9,656.5,more than 500,1.1
3612149,male,490.7,567.5,537.9,201-500,1.0
3612151,male,608.2,581.7,590.9,101-200,-0.4
3612155,male,532.1,581.0,489.2,201-500,1.1
3612158,female,456.7,558.5,438.5,11-25,0.7
3612159,male,568.2,542.6,641.2,201-500,0.3
3612161,male,384.9,325.8,440.3,26-100,-0.9
3612162,male,565.6,645.2,618.3,201-500,1.1
3612163,female,570.4,602.3,582.6,101-200,0.7
3612165,male,539.6,594.0,602.9,more than 500,1.1
3612166,male,485.2,515.8,477.3,26-100,1.0
3612168,female,288.9,366.2,342.2,0-10,-1.0
3612169,female,524.6,552.4,496.4,101-200,0.7
3612173,male,454.6,520.1,491.5,more than 500,0.8
3612174,female,632.6,654.9,640.2,201-500,1.3
3612175,female,427.5,566.3,438.4,11-25,-1.3
3612178,male,485.2,442.7,474.9,101-200,1.0
3612180,female,431.6,488.7,573.7,more than 500,1.0
3612185,male,415.4,398.3,379.1,11-25,-0.3
3612186,male,662.4,562.1,647.2,101-200,0.1
3612188,male,407.6,516.6,556.4,26-100,-0.7
3612192,female,481.9,566.8,523.4,101-200,-0.0
3612195,female,539.9,570.0,646.6,101-200,0.6
3612196,male,278.9,266.8,321.6,11-25,-0.8
3612198,female,369.7,492.3,409.0,11-25,-0.2
3612199,female,485.8,456.6,478.5,26-100,-0.4
3612205,female,400.0,533.0,469.4,201-500,0.4
3612206,male,579.7,517.2,589.7,201-500,0.1
3612208,male,419.4,378.3,449.8,26-100,-0.7
3612209,male,673.9,485.1,635.4,more than 500,1.4
3612210,female,390.3,453.7,450.8,101-200,0.5
3612211,female,315.6,249.1,292.5,11-25,-1.2
3612212,female,571.8,527.2,622.8,more than 500,0.9
3612214,female,512.3,538.8,525.8,201-500,1.7
3612216,female,526.9,548.8,466.5,more than 500,1.3
3612217,male,473.9,448.7,486.8,201-500,-0.6
3612218,male,457.4,546.7,545.5,201-500,0.8
3612219,male,533.0,589.4,655.2,101-200,0.9
3612220,male,626.8,632.4,637.7,201-500,1.5
3612222,female,485.3,521.7,515.7,26-100,0.3
3612224,female,573.5,501.7,560.3,more than 500,1.0
3612227,female,566.3,553.9,578.8,201-500,1.5
3612229,female,441.1,351.9,448.3,101-200,0.5
3612234,female,450.2,482.8,523.5,101-200,1.3
3612235,male,439.0,412.5,453.1,201-500,1.0
3612237,male,587.0,556.2,558.8,101-200,1.0
3612240,male,434.5,421.6,485.8,26-100,-0.1
3612242,female,503.9,539.4,493.2,101-200,0.8
3612244,female,554.9,531.4,618.3,101-200,0.9
3612246,female,531.4,521.3,564.5,101-200,0.9
3612247,female,441.1,549.4,547.6,201-500,0.5
3612249,male,329.5,196.1,379.6,11-25,-1.1
3612250,male,497.0,406.4,481.7,201-500,0.5
3612251,male,404.9,421.8,484.8,201-500,0.4
3612253,male,522.3,571.0,588.4,101-200,1.2
3612254,male,465.0,392.6,537.3,more than 500,1.1
3612257,female,674.0,629.3,636.4,26-100,-0.8
3612260,female,376.3,338.8,325.8,26-100,0.4
3612261,male,575.2,592.5,633.4,101-200,1.1
3612263,female,475.6,474.1,523.2,101-200,0.1
3612264,male,431.1,420.4,463.8,101-200,-0.4
3612265,male,514.0,639.3,639.5,201-500,1.3
3612266,male,449.6,516.6,538.9,201-500,-0.8
3612269,male,664.8,741.5,692.9,more than 500,1.0
3612270,male,388.5,366.4,426.8,26-100,-0.2
3612274,male,292.0,388.4,216.8,11-25,-0.6
3612275,male,548.3,493.2,555.5,11-25,-0.3
3612276,female,406.3,328.2,410.0,more than 500,1.4
3612278,female,466.5,488.4,413.2,26-100,-0.5
3612279,male,313.1,397.4,279.2,101-200,0.8
3612280,female,479.7,608.3,533.9,11-25,0.8
3612282,female,493.8,616.8,546.7,201-500,0.8
3612283,male,439.9,483.9,432.3,201-500,-0.5
3612284,male,562.2,540.1,553.3,101-200,1.2
3612286,male,524.8,494.4,564.7,more than 500,1.4
3612287,female,479.8,579.1,512.4,11-25,1.3
3612288,female,361.1,390.2,437.8,11-25,-3.2
3612291,male,570.1,500.5,543.1,more than 500,1.2
3612292,male,583.2,472.2,522.6,11-25,-1.8
3612293,male,569.4,611.3,550.7,26-100,1.3
3612294,male,649.6,700.3,752.7,101-200,0.6
3612296,male,426.1,374.1,472.2,101-200,0.4
3612297,female,412.7,446.1,442.5,201-500,0.7
3612299,female,415.9,500.6,493.7,more than 500,1.1
3612301,male,520.7,599.6,581.8,101-200,0.4
3612302,male,669.1,531.5,624.5,201-500,1.3
3612304,male,347.4,322.2,314.2,more than 500,-0.8
3612305,female,426.9,412.4,365.1,26-100,0.5
3612306,male,652.1,722.1,699.7,201-500,0.9
3612308,male,466.0,420.9,512.9,101-200,1.2
3612310,female,335.7,440.0,382.1,101-200,-0.1
3612312,female,323.2,358.2,326.2,11-25,-1.0
3612314,male,299.8,343.0,267.2,26-100,-0.4
3612315,male,597.1,597.5,608.2,201-500,1.4
3612318,male,670.7,620.4,704.7,201-500,-0.8
3612321,male,412.4,447.2,369.9,201-500,1.0
3612322,male,484.4,570.2,559.6,201-500,0.7
3612323,male,425.6,375.9,375.0,11-25,0.6
3612325,female,509.3,620.8,582.2,101-200,-0.7
3612326,female,633.5,664.3,646.0,more than 500,0.5
3612328,female,388.7,396.9,438.0,more than 500,1.3
3612330,female,431.7,487.8,452.8,201-500,-0.8
3612333,female,530.6,587.0,573.4,201-500,1.2
3612335,female,434.4,438.5,436.7,201-500,1.1
3612337,female,620.3,651.8,617.2,201-500,1.2
3612338,male,492.9,439.0,428.5,101-200,0.9
3612339,female,679.4,631.3,649.4,more than 500,2.0
3612342,male,615.4,620.8,693.3,201-500,-1.4
3612343,male,602.6,607.4,674.3,101-200,0.9
3612346,female,351.2,401.3,358.9,201-500,-0.2
3612347,female,491.3,545.5,563.0,26-100,0.1
3612348,female,551.0,574.0,569.5,11-25,0.3
3612349,female,348.4,319.4,333.1,26-100,-0.5
3612351,male,398.5,382.8,322.2,101-200,-0.3
3612352,female,412.7,455.5,479.4,more than 500,1.2
3612354,female,497.1,563.4,493.8,201-500,-0.8
3612355,male,580.5,480.6,657.1,101-200,1.3
3612356,female,363.5,374.4,398.4,26-100,-0.4
3612358,male,338.9,311.3,399.2,26-100,0.4
3612359,female,416.9,468.6,427.1,26-100,0.7
3612361,male,637.0,668.5,646.5,201-500,1.4
3612362,male,296.4,215.6,306.7,26-100,0.0
3612365,male,544.3,478.1,556.2,201-500,1.0
3612366,male,528.6,502.6,566.1,101-200,1.2
3612367,female,609.3,576.7,655.0,26-100,-0.1
3612368,male,400.3,407.6,416.0,more than 500,0.3
3612370,male,596.8,584.5,622.9,more than 500,0.3
3612372,male,562.3,636.2,686.1,26-100,0.5
3612373,male,444.8,370.9,411.1,26-100,-0.2
3612374,male,268.3,319.5,214.0,0-10,-0.1
3612375,male,527.8,506.0,520.8,201-500,-0.2
3612376,female,431.1,580.1,477.4,201-500,-0.9
3612377,male,620.8,591.1,565.6,11-25,0.1
3612378,male,651.6,642.4,721.0,101-200,-0.5
3612379,female,574.4,574.8,581.4,101-200,0.9
3612383,male,469.3,405.1,444.6,11-25,-1.2
3612384,female,562.7,646.7,669.2,201-500,-0.8
3612385,female,492.7,603.5,641.4,more than 500,-0.1
3612387,male,427.3,445.6,478.4,0-10,-0.4
3612393,male,408.2,348.7,456.9,201-500,1.5
3612396,female,395.0,440.5,383.3,201-500,0.9
3612398,male,543.3,562.3,520.9,more than 500,1.5
3612400,female,603.5,518.4,578.3,101-200,1.0
3612401,male,435.2,397.3,484.9,101-200,-0.9
3612403,female,253.8,221.9,390.2,0-10,-0.4
3612404,female,469.8,434.7,485.8,more than 500,-0.2
3612409,female,542.3,444.4,578.1,more than 500,0.8
3612410,female,570.0,641.9,640.6,101-200,-0.3
3612411,female,506.3,601.7,609.6,more than 500,0.9
3612412,male,557.7,609.5,598.0,101-200,0.9
3612413,male,545.4,499.3,513.6,201-500,0.7
3612414,female,334.2,346.5,336.1,11-25,-0.6
3612418,male,552.7,582.7,592.7,201-500,-0.1
3612420,female,572.0,504.6,565.4,26-100,0.5
3612421,male,451.4,513.9,474.8,201-500,-0.1
3612422,male,391.3,334.9,448.9,26-100,-0.4
3612423,male,500.7,527.7,540.9,201-500,1.2
3612424,male,504.8,423.7,438.7,101-200,1.4
3612426,male,501.1,475.7,639.5,0-10,0.3
3612427,male,407.7,344.7,391.2,11-25,0.7
3612428,male,544.2,497.2,609.5,101-200,1.1
3612433,male,587.5,561.5,610.2,201-500,1.1
3612434,female,580.3,574.1,566.9,26-100,0.9
3612435,female,369.0,393.5,383.9,26-100,0.8
3612437,male,437.3,352.5,377.8,11-25,0.1
3612438,male,502.0,513.5,553.6,101-200,1.3
3612439,female,463.8,474.8,476.1,101-200,1.0
3612440,male,382.3,505.2,383.0,11-25,0.7
3612442,male,604.4,541.8,632.0,26-100,0.9
3612443,male,463.5,468.7,522.1,101-200,1.0
3612445,male,494.2,529.2,489.5,101-200,-0.2
3612446,male,459.1,547.8,520.1,101-200,0.4
3612449,male,299.6,369.3,378.4,more than 500,1.5
3612450,female,310.6,389.5,285.0,26-100,-0.1
3612451,female,502.8,564.8,540.2,201-500,0.8
3612453,male,328.5,320.2,349.6,101-200,-0.3
3612454,female,381.9,387.8,362.8,101-200,-0.5
3612460,male,621.1,535.6,642.5,more than 500,1.1
3612461,male,820.9,699.4,732.6,more than 500,1.3
3612464,male,337.5,325.3,349.9,26-100,-0.1
3612465,female,487.8,537.4,446.6,101-200,0.3
3612468,male,284.4,230.7,294.4,11-25,-1.3
3612470,male,502.4,475.8,527.7,26-100,0.6
3612471,male,339.3,241.7,403.9,101-200,1.3
3612472,male,633.0,598.2,694.8,more than 500,1.1
3612473,female,444.7,469.9,441.5,201-500,1.2
3612475,female,441.1,571.3,400.6,201-500,-0.4
3612477,female,605.0,658.3,571.9,0-10,0.1
3612479,female,507.3,515.5,429.1,more than 500,1.0
3612480,female,465.3,376.1,481.9,201-500,0.7
3612481,male,396.4,431.5,403.4,201-500,0.9
3612482,male,490.4,516.9,464.6,more than 500,1.3
3612484,male,493.6,533.9,506.6,11-25,1.1
3612485,male,569.2,436.8,624.4,more than 500,0.1
3612488,male,490.7,450.9,524.7,26-100,1.0
3612489,female,492.0,481.6,387.9,11-25,0.3
3612490,female,427.8,431.3,457.4,26-100,-0.3
3612492,female,473.7,455.1,493.6,101-200,1.4
3612494,female,442.9,424.2,415.4,11-25,-0.3
3612496,female,325.8,315.1,385.9,11-25,0.3
3612498,male,682.7,737.9,734.2,201-500,1.8
3612499,male,677.6,654.6,660.8,201-500,0.9
3612500,female,385.0,447.3,418.4,101-200,1.0
3612501,male,392.8,438.9,457.1,201-500,-0.5
3612503,female,475.5,395.9,471.9,26-100,0.8
3612506,male,476.0,537.4,459.9,101-200,-1.1
3612507,male,531.0,542.4,541.6,11-25,-0.1
3612508,male,359.8,258.8,428.3,0-10,-0.7
3612515,female,517.5,535.1,501.0,101-200,-0.2
3612517,male,447.5,533.0,535.9,101-200,-1.2
3612519,male,624.4,626.5,687.2,101-200,0.5
3612520,male,638.4,641.1,673.4,101-200,0.3
3612522,female,347.4,367.2,329.7,26-100,0.1
3612523,female,447.4,508.4,474.8,201-500,1.3
3612525,male,366.0,350.5,379.9,11-25,0.5
3612527,male,500.4,543.3,569.3,101-200,1.3
3612528,male,594.4,367.8,509.7,more than 500,0.7
3612529,male,453.0,462.4,446.7,0-10,-0.8
3612530,female,573.4,576.6,662.7,more than 500,-0.3
3612531,male,431.0,426.8,437.6,26-100,-0.2
3612532,male,292.7,323.9,340.5,11-25,-0.4
3612533,male,312.8,192.5,360.3,26-100,-0.8
3612534,male,651.4,739.1,792.6,more than 500,1.1
3612537,female,475.4,499.5,513.8,101-200,0.1
3612540,female,583.2,621.7,640.8,more than 500,1.2
3612541,female,405.7,356.5,387.5,more than 500,0.0
3612542,male,587.4,598.1,587.9,26-100,-0.6
3612543,male,321.3,211.9,358.6,11-25,0.4
3612544,male,472.3,592.1,588.0,more than 500,1.3
3612547,male,428.0,387.2,489.9,201-500,0.8
3612548,male,564.2,607.8,563.6,101-200,1.3
3612550,female,512.6,496.5,506.1,26-100,0.9
3612551,female,532.9,567.2,571.7,101-200,1.0
3612553,male,619.1,614.2,539.8,101-200,0.6
3612554,male,513.5,330.2,504.7,26-100,-0.1
3612555,male,589.3,426.6,527.9,101-200,-0.6
3612556,male,458.2,444.1,485.8,201-500,-0.8
3612561,female,534.3,534.0,584.0,26-100,1.0
3612562,male,331.4,357.8,276.8,101-200,1.0
3612564,female,491.8,688.4,565.5,more than 500,1.1
3612571,male,546.8,543.9,530.3,101-200,1.3
3612573,male,411.4,492.5,452.0,more than 500,-0.4
3612574,male,296.8,347.2,332.8,26-100,-0.7
3612578,male,461.0,519.6,491.5,26-100,0.9
3612579,male,584.7,518.3,632.2,more than 500,1.2
3612580,male,610.4,522.7,613.6,more than 500,-0.3
3612581,male,449.3,462.4,567.0,101-200,0.7
3612583,male,351.9,297.6,373.5,201-500,0.1
3612585,female,380.9,425.2,326.3,11-25,0.2
3612587,male,452.5,514.2,541.8,201-500,0.8
3612591,male,524.4,491.5,523.6,101-200,-0.6
3612592,male,467.1,437.0,489.6,26-100,-1.0
3612594,female,492.3,546.6,532.2,more than 500,1.0
3612595,male,383.5,336.7,459.6,11-25,0.1
3612596,male,493.0,453.1,537.4,201-500,-1.1
3612599,male,342.6,442.7,294.1,26-100,-0.8
3612600,male,561.6,597.2,554.9,101-200,0.9
3612601,female,420.2,480.2,545.6,more than 500,-0.6
3612602,male,505.7,401.8,473.0,26-100,0.5
3612603,male,630.7,587.3,732.9,201-500,-0.2
3612608,male,633.1,553.4,718.7,201-500,0.5
3612611,female,537.7,539.5,520.1,201-500,1.5
3612612,male,391.4,290.8,320.2,11-25,-0.8
3612614,male,272.9,343.4,251.9,201-500,0.2
3612616,male,480.5,420.4,398.1,101-200,0.6
3612617,male,565.5,430.5,526.2,26-100,0.5
3612618,male,503.2,609.6,515.8,101-200,0.2
3612620,female,517.4,574.5,570.5,101-200,1.4
3612621,male,517.3,477.0,439.7,101-200,1.1
3612622,female,344.0,298.2,286.3,26-100,0.4
3612623,male,578.9,575.4,545.3,more than 500,1.3
3612625,male,482.3,406.8,493.3,11-25,1.0
3612626,female,374.2,280.5,420.6,101-200,0.1
3612627,male,494.5,419.7,418.2,26-100,0.4
3612628,female,418.6,453.9,441.8,0-10,-1.5
3612631,male,660.7,614.1,638.7,more than 500,1.3
3612633,male,633.9,625.3,608.6,101-200,-0.5
3612634,male,608.5,500.3,520.5,201-500,1.1
3612637,female,421.4,410.6,483.1,26-100,-0.2
3612643,female,522.8,582.6,592.8,201-500,-0.1
3612644,female,379.9,433.1,365.9,101-200,1.2
3612649,male,410.7,277.2,379.1,more than 500,1.8
3612651,male,461.3,438.0,388.1,more than 500,1.4
3612653,female,497.7,537.6,587.4,101-200,0.5
3612655,female,341.4,426.6,384.7,26-100,-0.1
3612656,male,439.7,528.3,461.7,26-100,0.7
3612658,female,449.7,543.4,476.7,101-200,-0.2
3612660,male,432.3,439.0,536.9,101-200,0.8
3612661,male,446.3,356.7,415.5,101-200,1.0
3612662,male,669.6,673.4,719.3,101-200,0.4
3612663,male,399.8,357.4,436.3,26-100,0.5
3612664,male,727.3,750.6,654.8,101-200,1.3
3612665,female,450.7,532.1,492.3,201-500,0.4
3612667,female,477.8,535.9,449.4,101-200,1.2
3612672,male,613.2,528.8,697.6,101-200,0.8
3612673,female,482.6,492.9,519.4,more than 500,1.4
3612674,male,571.9,575.9,624.1,more than 500,1.1
3612676,female,520.2,503.7,515.2,101-200,0.2
3612677,female,390.8,364.1,495.3,101-200,0.4
3612679,male,500.5,415.2,566.3,101-200,1.4
3612681,male,545.8,495.8,561.4,101-200,0.4
3612682,female,421.4,583.8,450.1,101-200,0.8
3612683,female,379.5,389.7,362.4,26-100,-1.2
3612684,female,525.6,618.2,557.0,201-500,1.0
3612686,male,514.2,492.7,482.6,101-200,0.4
3612689,male,531.5,458.7,592.7,101-200,1.0
3612690,female,535.1,482.9,500.3,11-25,0.5
3612691,male,503.0,538.5,582.1,11-25,0.4
3612692,female,299.6,381.4,467.5,201-500,-0.2
3612694,female,451.1,460.8,439.1,101-200,1.1
3612695,female,511.4,651.4,573.4,201-500,1.2
3612697,female,369.7,427.8,346.2,101-200,-0.1
3612701,female,305.9,354.1,262.1,101-200,-0.7
3612702,male,431.7,473.7,478.1,0-10,-0.9
3612703,female,535.6,595.4,522.8,101-200,-0.5
3612705,male,702.4,562.1,710.3,101-200,1.2
3612708,male,664.2,613.5,707.4,more than 500,1.7
3612709,female,392.9,376.8,399.6,201-500,-0.3
3612710,female,664.2,559.9,734.6,101-200,1.4
3612711,male,594.9,622.7,591.0,101-200,0.6
3612712,female,407.1,427.3,450.5,201-500,0.9
3612713,female,448.6,501.8,566.6,26-100,-0.3
3612716,male,409.8,445.9,342.8,11-25,0.6
3612717,male,480.9,465.1,505.0,11-25,1.0
3612720,male,511.0,429.5,515.1,101-200,0.6
3612724,male,523.7,443.8,477.7,101-200,1.1
3612726,male,477.4,521.5,575.6,201-500,0.3
3612731,female,414.1,363.1,382.1,201-500,1.0
3612732,female,285.1,325.3,305.8,101-200,-0.2
3612733,female,605.2,659.8,596.5,101-200,0.9
3612734,male,553.2,562.7,499.4,201-500,1.3
3612735,male,517.2,466.9,539.7,more than 500,1.3
3612738,male,446.4,386.8,367.7,201-500,-0.5
3612739,female,513.4,604.9,595.6,26-100,0.1
3612742,female,476.3,413.4,505.5,11-25,-0.2
3612743,male,417.8,457.0,511.2,201-500,0.4
3612748,male,526.9,553.2,544.4,201-500,-0.3
3612749,male,425.5,433.6,469.4,0-10,-0.7
3612751,female,447.3,493.7,407.9,26-100,-0.2
3612752,male,420.4,339.6,412.8,0-10,1.1
3612753,male,494.5,427.4,435.4,11-25,-1.3
3612754,female,445.9,515.9,447.9,11-25,-0.5
3612757,male,478.0,580.7,392.0,26-100,0.2
3612758,male,400.4,365.1,373.5,101-200,1.0
3612759,female,558.7,573.8,659.1,101-200,1.2
3612761,male,397.4,403.9,451.0,0-10,-0.8
3612762,male,305.9,312.4,277.5,11-25,-2.0
3612763,female,561.6,508.5,592.3,more than 500,0.4
3612766,female,384.3,346.1,476.3,more than 500,0.1
3612767,female,435.3,580.2,490.9,11-25,-0.7
3612768,male,397.5,401.0,387.7,101-200,-1.2
3612770,male,347.4,385.3,304.6,101-200,-0.0
3612771,male,478.7,474.3,449.6,26-100,-0.4
3612772,female,735.5,706.1,720.2,26-100,1.6
3612775,male,328.7,280.4,385.0,26-100,-1.2
3612776,female,361.9,434.0,408.8,11-25,-0.6
3612778,male,327.8,180.9,312.3,26-100,-0.1
3612779,female,467.8,451.8,461.3,11-25,-0.6
3612780,female,521.5,621.1,636.0,101-200,1.1
3612781,female,353.5,415.1,459.5,11-25,0.0
3612783,female,667.7,639.3,670.8,201-500,0.7
3612784,male,516.2,580.2,614.3,101-200,0.1
3612785,male,377.8,428.7,371.0,11-25,-1.3
3612786,female,532.2,514.8,563.1,more than 500,1.4
3612787,female,494.1,636.5,583.0,more than 500,-0.2
3612788,male,530.2,615.6,491.3,101-200,0.5
3612789,male,475.6,467.5,446.3,11-25,-1.2
3612790,female,338.4,460.1,339.6,201-500,1.0
3612791,male,479.5,491.1,498.8,201-500,1.1
3612797,male,495.6,478.9,466.0,101-200,0.5
3612798,female,392.6,426.4,460.2,101-200,0.2
3612799,female,504.6,516.6,570.4,26-100,-0.7
3612800,male,448.2,520.0,433.5,101-200,-0.4
3612801,male,502.9,668.1,561.7,11-25,1.1
3612802,male,534.3,664.8,467.0,26-100,1.5
3612805,male,466.2,467.7,467.9,0-10,0.4
3612806,male,461.6,589.9,526.9,11-25,-0.9
3612807,male,570.0,523.4,610.9,26-100,0.6
3612808,male,390.9,337.3,402.6,11-25,0.4
3612810,male,629.2,546.7,699.9,more than 500,0.9
3612811,male,687.2,538.7,693.9,more than 500,0.8
3612812,female,621.6,700.6,639.4,101-200,1.1
3612813,male,583.4,503.8,570.2,26-100,1.2
